__time,Calling_Number,Egress_Endpoint_IP,Egress_Route,Egress_Endpoint_Customer_Id,Egress_Endpoint,Egress_Realm,Egress_Reg_Id,Egress_Uport,Call_Duration_,Call_Duration_Fractional,Call_Duration_1,Call_End_Time,Ingress_Call_Error,Egress_Call_Error,Egress_Call_Error_Code,Last_Event_in_Call_Setup,Ingress_Call_Error_Code,Rate_Limit_Error_Code,Call_Hold_Time_,PDD,Call_Release_Source,Ingress_Endpoint_IP,Ingress_Endpoint_Customer_Id,Ingress_Endpoint,Ingress_Sig_Port,Ingress_Realm,Ingress_Reg_Id,Ingress_Uport,Call_Type,Zone,Called_Party_After_Src_Calling_Plan,Called_Party_After_Transit_Route,Called_Party_as_Dialed_by_User,Number_Type_for_Called_Party_as_Dialed_by_User,Called_Party_in_E164_Format,Number_Type_for_Called_Party,Ingress_Trunk_Group,Call_Id,Calling_Party_Number_Type_Received_from_Ingress,Calling_Party_Number_Type_Sent_to_Egress,CDR_Type,Charge_Number,Charge_Number_NoA,Charge_Number_NPI,Cluster_Name,Codec_On_Egress_Leg,Codec_On_Egress_Leg__1st_mline,Codec_On_Ingress_Leg,Codec_On_Ingress_Leg__1st_mline,Custom_Contact_Tag,Bytes_Forwarded_from_Egress_Leg__1st_mline,Bytes_Forwarded_from_Ingress_Leg__1st_mline,Egress_Leg_Number_of_Packets_Dropped_by_Bandwidth_Policing,Called_Party_Media_IP,Called_Party_Media_Port_Number,Egress_Realm_Media_IP,Egress_Realm_Media_Port,Egress_Trunk_Group,Egress_Leg_ptime,Device_Name,Disconnect_Error_Type,Diversion_Info,Egress_Trunk_Group_Context,E911_Call,Egress_Endpoint_Country_Code,Egress_Endpoint_Latitude,Egress_Endpoint_Longitude,Egress_Callid_Termination_Endpoint,Egress_MOS,Egress_Endpoint_Subnet,Egress_Endpoint_Subnet_Mask,Egress_Rate_Limit_Error_Code,CDR_Filename,FromURI_User_Part_in_Ingress_INVITE,Full_Paid_Hdr_in_Ingress_INVITE,Hunt_Attempts,Hunting_Attempts,RequestURI_in_Ingress_INVITE,RSA_IP,Ingress_Endpoint_Country_Code,Ingestion_Time,Ingress_Endpoint_Latitude,Ingress_Endpoint_Longitude,Ingress_MOS,Ingress_Endpoint_Subnet,Ingress_Subnet_Mask,Ingress_ISDN_Cause_Code,Ingress_ISDN_Cause,Egress_Latency,Ingress_Latency,Gateway_Latitude,Ingress_SIP_PAccessNetworkInfo,Ingress_PChargingVector,Egress_SIP_PAccessNetworkInfo,Egress_PChargingVector,Day_in_Local_Time,Day_of_Week_in_Local_Time_,Hour_in_Local_Time,Month_in_Local_Time,Local_Refer_Status,Year_in_Local_Time,Gateway_Longitude,Media_Type,Media_Type__1st_mline,MSW_Name,Calling_Number_after_Calling_Plan,FromURI_User_Part_in_Egress_INVITE,PaidURI_User_Part_in_Egress_INVITE,RequestURI_User_Part_in_Egress_INVITE,Outbound_Call_Limit,Outbound_Call_Limit_Uport,Outbound_Call_Limit_Type,Outbound_Call_Limit_Policy_Name,Organization_Hdr_in_Ingress_INVITE,Egress_ISDN_Cause_Code,Egress_ISDN_Cause,FromURI_in_Egress_INVITE,RequestURI_in_Egress_INVITE,ToURI_in_Egress_INVITE,Egress_Packets_Discarded,Ingress_Packets_Discarded,Egress_Packets_Lost,Ingress_Packets_Lost,Egress_Packets_Received,Ingress_Packets_Received,PaidURI_User_Part_in_Ingress_INVITE,Egress_Jitter,Ingress_Jitter,Peer_Protocol,Privacy,Protocol,ReInvite_Reject_Count,RequestURI_User_Part_in_Ingress_INVITE,Egress_R_Factor,Ingress_R_Factor,Local_Routing_Number,RSA_Latitude,RSA_Longitude,SBC_Version,Final_Negotiated_Answer_Codec,Final_Negotiated_Offer_Codec,SIP_Egress_Response_Code,SIP_Egress_Response_Reason,SIP_Ingress_Response_Code,SIP_Ingress_Response_Reason,Ingress_ptime,Ingress_Iedge_Group,Ingress_Leg_Number_of_Packets_Dropped_by_Bandwidth_Policing,Calling_Party_Media_IP,Calling_Party_Media_Port,Calling_Realm_Media_IP,Calling_Realm_Media_Port,Ingress_Trunk_Group_Context,Start_Time_in_Local_Time,Start_of_Call,Time_Group,Timezone,Transcoder_Id,End_of_Call,Epoch_End_of_Call,User_Timezone,Day_in_UTC,Day_of_week_in_UTC,Hour_in_UTC,Month_in_UTC,Year_in_UTC,Valid_Record,Video_CAC,No_Of_M_Lines,Is_Permitted,Robo_Confidence_Score,CDR_Sequence_Number,Called_Number_Classification,Called_Number_Classification_Flag,Calling_Number_Classification,Calling_Number_Classification_Flag,Unnamed_177,Packet_Loss_greater_001
2021-08-26 09:34:00,888000000000,54.590.05.60,NULL,nuvia.com,WIWQ_Xvyrow/0,priv_level3,WIWQ_Xvyrow,0,000:00:00,0,0,00:29:32.8,Request Terminated-Call Abandoned,Request Terminated-Call Abandoned,2,18x-tx#18x-rx,2,NULL,000:00:19,1010,source,529.14.536.01,NULL,IQIE_Xvyro/0,5060,trunk2,IQIE_Xvyro,0,IV,1,885000000000,NULL,885000000000,NULL,885000000000,Subscriber,NULL,644412-7008958601-386988@iqie45-w7w46w5.kirferh.gsq,NULL,Subscriber,end1,NULL,NULL,NULL,Q20,unknown,unknown,unknown,unknown,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,pizip7yo_mrkviww,NULL,Q20_sim,A,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,msx_sim_1_2021_04_13_12.CDT,888000000000,NULL,NULL,1,NULL,NULL,NULL,2021-04-13T08:29:23,NULL,NULL,NULL,NULL,NULL,16,NormalCallClearing,NULL,NULL,0,NULL,NULL,NULL,NULL,13,2,8,4,NULL,2021,0,AD,AD,msx_sim_1,888000000000,888000000000,NULL,885000000000,NULL,NULL,NULL,NULL,NULL,16,NormalCallClearing,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,sip,Draft01,sip,NULL,885000000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,487,Request Terminated,487,Request Terminated,NULL,5,NULL,529.14.536.00,55236,532.51.28.98,43698,NULL,2021-04-13 12:29:00,2021-04-13T08:29:32,1,EST,NULL,2021-04-13 08:29:00,1618302572,America/New_York,13,2,12,4,2021,True,NULL,1,NULL,NULL,13087887,NULL,NULL,NULL,NULL,Not applicable
2021-08-26 09:45:00,885000000000,54.590.05.60,NULL,nuvia.com,WIWQ_Xvyrow/0,priv_level3,WIWQ_Xvyrow,0,000:08:59,539.3319702,539,00:29:32.1,NULL,NULL,NULL,ack-tx#na,0,NULL,000:00:01,141,source,529.14.536.01,NULL,IQIE_Xvyro/0,5060,trunk2,IQIE_Xvyro,0,IV,1,885000000000,NULL,885000000000,NULL,885000000000,Subscriber,NULL,95791-7006231888-338774@iqie45-w7w46w5.kirferh.gsq,NULL,Subscriber,end1,NULL,NULL,NULL,Q20,g711ulaw,g711ulaw,g711ulaw,g711ulaw,NULL,4323224,4313224,5,NULL,54.590.05.78,32064,536.03.680.98,44114,pizip7yo_mrkviww,NULL,Q20_sim,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.198124886,NULL,NULL,NULL,msx_sim_1_2021_04_13_12.CDT,885000000000,NULL,NULL,1,NULL,NULL,NULL,2021-04-13T08:29:23,NULL,NULL,4.405381203,NULL,NULL,16,NormalCallClearing,NULL,NULL,0,NULL,NULL,NULL,NULL,13,2,8,4,NULL,2021,0,AD,AD,msx_sim_1,885000000000,885000000000,NULL,885000000000,NULL,NULL,NULL,NULL,NULL,16,NormalCallClearing,NULL,NULL,NULL,500,0,500,0,26491,27061,NULL,0,0,sip,Draft01,sip,NULL,885000000000,85,93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,529.14.536.00,40910,532.51.28.98,43452,NULL,2021-04-13 12:20:00,2021-04-13T08:20:33,1,EST,NULL,2021-04-13 08:29:00,1618302572,America/New_York,13,2,12,4,2021,True,NULL,1,NULL,NULL,16472742,NULL,NULL,NULL,NULL,Packet Loss greater than 1%
2021-08-26 09:46:00,Viwxvmgxih,54.590.05.60,NULL,nuvia.com,WIWQ_Xvyrow/0,priv_level3,WIWQ_Xvyrow,0,000:00:14,13.98999977,14,00:29:32.8,NULL,NULL,NULL,ack-rx#na,0,NULL,000:00:27,539,source,529.14.536.01,NULL,IQIE_Xvyro/0,5060,trunk2,IQIE_Xvyro,0,IV,1,885000000000,NULL,885000000000,NULL,885000000000,Subscriber,NULL,946019-7009358063-087318@iqie45-w7w46w5.kirferh.gsq,NULL,Subscriber,end1,NULL,NULL,NULL,Q20,unknown,unknown,g711ulaw,g711ulaw,NULL,NULL,109920,5,NULL,516.60.582.649,50084,536.03.680.98,46010,pizip7yo_mrkviww,NULL,Q20_sim,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,msx_sim_1_2021_04_13_12.CDT,Viwxvmgxih,NULL,NULL,1,NULL,NULL,NULL,2021-04-13T08:29:23,NULL,NULL,4.384863853,NULL,NULL,16,NormalCallClearing,NULL,NULL,0,NULL,NULL,NULL,NULL,13,2,8,4,NULL,2021,0,AD,AD,msx_sim_1,Viwxvmgxih,Viwxvmgxih,NULL,885000000000,NULL,NULL,NULL,NULL,NULL,16,NormalCallClearing,NULL,NULL,NULL,NULL,0,NULL,1,NULL,687,NULL,NULL,0,sip,No,sip,NULL,885000000000,NULL,92,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,529.14.536.00,20802,532.51.28.98,57714,NULL,2021-04-13 12:29:00,2021-04-13T08:29:18,1,EST,NULL,2021-04-13 08:29:00,1618302572,America/New_York,13,2,12,4,2021,True,NULL,1,NULL,NULL,14998496,NULL,NULL,NULL,NULL,Packet Loss lower than 1%
2021-08-26 09:50:00,888000000000,54.590.05.60,NULL,nuvia.com,WIWQ_Xvyrow/0,priv_level3,WIWQ_Xvyrow,0,000:00:08,8.121999741,8,00:29:32.3,NULL,NULL,NULL,ack-rx#na,0,NULL,000:00:30,602,source,529.14.536.01,NULL,IQIE_Xvyro/0,5060,trunk2,IQIE_Xvyro,0,IV,1,885000000000,NULL,885000000000,NULL,885000000000,Subscriber,NULL,980750-7004332834-714679@iqie45-w7w46w5.kirferh.gsq,NULL,Subscriber,end1,NULL,NULL,NULL,Q20,g711ulaw,g711ulaw,g711ulaw,g711ulaw,NULL,63284,63200,5,NULL,54.678.58.02,41484,536.03.680.98,31790,pizip7yo_mrkviww,NULL,Q20_sim,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.405381203,NULL,NULL,NULL,msx_sim_1_2021_04_13_12.CDT,888000000000,NULL,NULL,1,NULL,NULL,NULL,2021-04-13T08:29:23,NULL,NULL,4.405381203,NULL,NULL,16,NormalCallClearing,NULL,NULL,0,NULL,NULL,NULL,NULL,13,2,8,4,NULL,2021,0,AD,AD,msx_sim_1,888000000000,888000000000,NULL,885000000000,NULL,NULL,NULL,NULL,NULL,16,NormalCallClearing,NULL,NULL,NULL,0,0,0,0,396,395,NULL,2875,0,sip,Draft01,sip,NULL,885000000000,93,93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,529.14.536.00,56342,532.51.28.98,59586,NULL,2021-04-13 12:29:00,2021-04-13T08:29:24,1,EST,NULL,2021-04-13 08:29:00,1618302572,America/New_York,13,2,12,4,2021,True,NULL,1,NULL,NULL,12857491,NULL,NULL,NULL,NULL,Packet Loss lower than 1%
2021-08-26 10:03:00,NULL,8.99.16.77,NULL,NULL,Pizip7_77/1,trunk,Pizip7_77,1,000:00:00,0,0,00:29:32.8,Not Found-No Route At Destination,NULL,NULL,na#100-rx,1027,NULL,000:00:01,1000,destination,NULL,nuvia.com,NULL,0,priv_level3,NULL,NULL,IV,1,59647009360,NULL,NULL,NULL,59647009360,Subscriber,S3L3SAGENET,879968-7005414310-727458@w7w45.ryzme.kirferh.gsq,NULL,Subscriber,hunt,NULL,NULL,NULL,Q20,unknown,unknown,NULL,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,532.51.28.98,53020,p7_wekirix_syxfsyrh,NULL,Q20_sim,E,NULL,NULL,NULL,US,37.75099945,-97.8219986,ab667d612516fb65a53c587f1915a911d5c294067@10.156.61.26,NULL,8.96.0.0,11,NULL,msx_sim_1_2021_04_13_12.CDT,9468828844,NULL,NULL,1,NULL,NULL,NULL,2021-04-13T08:29:23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,13,2,8,4,NULL,2021,0,AD,AD,msx_sim_1,9468828844,9468828844,9468828844,59647009360,NULL,NULL,NULL,NULL,NULL,1,UnassignedNumber,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9468828844,NULL,NULL,sip,NULL,sip,NULL,59647009360,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,404,Not Found,NULL,NULL,NULL,5,NULL,536.03.680.98,NULL,NULL,NULL,NULL,2021-04-13 12:29:00,2021-04-13T08:29:32,1,EST,NULL,2021-04-13 08:29:00,1618302572,America/New_York,13,2,12,4,2021,True,NULL,1,NULL,NULL,14247034,NULL,NULL,NULL,NULL,Not applicable
2021-08-26 10:30:00,882000000000,54.590.05.60,NULL,nuvia.com,WIWQ_Xvyrow/0,priv_level3,WIWQ_Xvyrow,0,000:00:01,0.861000001,1,00:29:32.6,NULL,NULL,NULL,ack-rx#na,0,NULL,000:00:01,160,source,529.14.536.01,NULL,IQIE_Xvyro/0,5060,trunk2,IQIE_Xvyro,0,IV,1,885000000000,NULL,885000000000,NULL,885000000000,Subscriber,NULL,123166-7001561630-01218@iqie45-w7w46w5.kirferh.gsq,NULL,Subscriber,end1,NULL,NULL,NULL,Q20,g711ulaw,g711ulaw,g711ulaw,g711ulaw,NULL,6880,5120,5,NULL,54.590.05.77,21428,536.03.680.98,23280,pizip7yo_mrkviww,NULL,Q20_sim,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.405381203,NULL,NULL,NULL,msx_sim_1_2021_04_13_12.CDT,882000000000,NULL,NULL,1,NULL,NULL,NULL,2021-04-13T08:29:23,NULL,NULL,4.405381203,NULL,NULL,16,NormalCallClearing,NULL,NULL,0,NULL,NULL,NULL,NULL,13,2,8,4,NULL,2021,0,AD,AD,msx_sim_1,882000000000,882000000000,NULL,885000000000,NULL,NULL,NULL,NULL,NULL,16,NormalCallClearing,NULL,NULL,NULL,0,0,0,0,43,32,NULL,0,0,sip,Draft01,sip,NULL,885000000000,93,93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,529.14.536.00,62840,532.51.28.98,43384,NULL,2021-04-13 12:29:00,2021-04-13T08:29:31,1,EDT,NULL,2021-04-13 08:29:00,1618302572,America/New_York,13,2,12,4,2021,True,NULL,1,NULL,NULL,16735666,NULL,NULL,NULL,NULL,Packet Loss lower than 1%
2021-08-26 10:35:00,5627591089,54.590.05.60,NULL,NULL,WIWQ_Xvyrow/11,priv_trunk110,WIWQ_Xvyrow,11,000:00:00,0,0,00:29:32,Request Terminated-Call Abandoned,Request Terminated-Call Abandoned,2,18x-tx#18x-rx,2,NULL,000:00:57,3105,source,547.87.524.01,NULL,ETEG_Xvyro/0,5060,trunk,ETEG_Xvyro,0,IV,1,5624039245,NULL,5624039245,NULL,5624039245,Subscriber,NULL,69536-7008813313-998551@eteg45-w7w46w5.kirferh.gsq,NULL,Subscriber,end1,NULL,NULL,NULL,Q20,unknown,unknown,unknown,unknown,NULL,NULL,NULL,5,NULL,08.38.549.594,25076,536.03.680.98,20608,eteg_mrfsyrh,NULL,Q20_sim,A,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,msx_sim_1_2021_04_13_12.CDT,5627591089,NULL,NULL,1,NULL,NULL,NULL,2021-04-13T08:29:23,NULL,NULL,NULL,NULL,NULL,16,NormalCallClearing,NULL,NULL,0,NULL,NULL,NULL,NULL,13,2,8,4,NULL,2021,0,AD,AD,msx_sim_1,5627591089,5627591089,5627591089,5624039245,NULL,NULL,NULL,NULL,NULL,16,NormalCallClearing,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5627591089,NULL,NULL,sip,RFC3325,sip,NULL,5624039245,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,487,Request Terminated,487,Request Terminated,NULL,5,NULL,547.87.524.00,49828,532.51.28.98,59046,NULL,2021-04-13 12:29:00,2021-04-13T08:29:32,1,EST,NULL,2021-04-13 08:29:00,1618302572,America/New_York,13,2,12,4,2021,True,NULL,1,NULL,NULL,13064038,NULL,NULL,NULL,NULL,Not applicable
2021-08-26 10:50:00,882000000000,54.590.05.60,NULL,nuvia.com,WIWQ_Xvyrow/0,priv_level3,WIWQ_Xvyrow,0,000:00:12,11.98400021,12,00:29:32.4,NULL,NULL,NULL,ack-rx#na,0,NULL,000:00:03,355,destination,529.14.536.01,NULL,IQIE_Xvyro/0,5060,trunk2,IQIE_Xvyro,0,IV,1,885000000000,NULL,885000000000,NULL,885000000000,Subscriber,NULL,185379-7006801404-82193@iqie45-w7w46w5.kirferh.gsq,NULL,Subscriber,end1,NULL,NULL,NULL,Q20,unknown,unknown,g729,g729,NULL,NULL,11980,5,NULL,529.14.536.00,11874,536.03.680.98,34208,pizip7yo_mrkviww,NULL,Q20_sim,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,msx_sim_1_2021_04_13_12.CDT,882000000000,NULL,NULL,1,NULL,NULL,NULL,2021-04-13T08:29:23,NULL,NULL,4.132171154,NULL,NULL,16,NormalCallClearing,NULL,NULL,0,NULL,NULL,NULL,NULL,13,2,8,4,NULL,2021,0,AD,AD,msx_sim_1,882000000000,882000000000,NULL,885000000000,NULL,NULL,NULL,NULL,NULL,16,NormalCallClearing,NULL,NULL,NULL,NULL,0,NULL,0,NULL,599,NULL,NULL,0,sip,Draft01,sip,NULL,885000000000,NULL,83,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,529.14.536.00,11868,532.51.28.98,49936,NULL,2021-04-13 12:29:00,2021-04-13T08:29:20,1,EST,NULL,2021-04-13 08:29:00,1618302572,America/New_York,13,2,12,4,2021,True,NULL,1,NULL,NULL,15904182,NULL,NULL,NULL,NULL,Packet Loss lower than 1%
2021-08-26 10:55:00,881000000000,54.590.05.60,NULL,nuvia.com,WIWQ_Xvyrow/0,priv_level3,WIWQ_Xvyrow,0,000:01:03,62.91799927,63,00:29:32.2,NULL,NULL,NULL,ack-rx#na,0,NULL,000:00:02,287,source,529.14.536.01,NULL,IQIE_Xvyro/0,5060,trunk2,IQIE_Xvyro,0,IV,1,885000000000,NULL,885000000000,NULL,885000000000,Subscriber,NULL,52636-7006166135-504336@iqie45-w7w46w5.kirferh.gsq,NULL,Subscriber,end1,NULL,NULL,NULL,Q20,g711ulaw,g711ulaw,g711ulaw,g711ulaw,NULL,504528,502548,5,NULL,54.590.05.77,21274,536.03.680.98,27386,pizip7yo_mrkviww,NULL,Q20_sim,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.165791988,NULL,NULL,NULL,msx_sim_1_2021_04_13_12.CDT,881000000000,NULL,NULL,1,NULL,NULL,NULL,2021-04-13T08:29:23,NULL,NULL,4.405381203,NULL,NULL,16,NormalCallClearing,NULL,NULL,0,NULL,NULL,NULL,NULL,13,2,8,4,NULL,2021,0,AD,AD,msx_sim_1,881000000000,881000000000,NULL,885000000000,NULL,NULL,NULL,NULL,NULL,16,NormalCallClearing,NULL,NULL,NULL,40,0,40,1,3119,3411,NULL,0,0,sip,Draft01,sip,NULL,885000000000,84,93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,529.14.536.00,39820,532.51.28.98,41176,NULL,2021-04-13 12:28:00,2021-04-13T08:28:29,1,EST,NULL,2021-04-13 08:29:00,1618302572,America/New_York,13,2,12,4,2021,True,NULL,1,NULL,NULL,16184530,NULL,NULL,NULL,NULL,Packet Loss greater than 1%
2021-08-26 11:04:00,886000000000,54.590.05.60,NULL,nuvia.com,WIWQ_Xvyrow/0,priv_level3,WIWQ_Xvyrow,0,000:15:23,923.2620239,923,00:29:30.8,NULL,NULL,NULL,ack-rx#na,0,NULL,000:00:04,1085,source,529.14.536.01,NULL,IQIE_Xvyro/0,5060,trunk2,IQIE_Xvyro,0,IV,1,885000000000,NULL,885000000000,NULL,885000000000,Subscriber,NULL,035585-7000028715-835860@iqie45-w7w46w5.kirferh.gsq,NULL,Subscriber,end1,NULL,NULL,NULL,Q20,unknown,unknown,g729,g729,NULL,NULL,922960,5,NULL,536.502.5.7,50022,536.03.680.98,46120,pizip7yo_mrkviww,NULL,Q20_sim,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,msx_sim_1_2021_04_13_12.CDT,886000000000,NULL,NULL,1,NULL,NULL,NULL,2021-04-13T08:29:21,NULL,NULL,4.132171154,NULL,NULL,16,NormalCallClearing,NULL,NULL,0,NULL,NULL,NULL,NULL,13,2,8,4,NULL,2021,0,AD,AD,msx_sim_1,886000000000,886000000000,NULL,885000000000,NULL,NULL,NULL,NULL,NULL,16,NormalCallClearing,NULL,NULL,NULL,NULL,0,NULL,4,NULL,46148,NULL,NULL,0,sip,Draft01,sip,NULL,885000000000,NULL,83,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,529.14.536.00,29822,532.51.28.98,47318,NULL,2021-04-13 12:14:00,2021-04-13T08:14:07,1,EST,NULL,2021-04-13 08:29:00,1618302570,America/New_York,13,2,12,4,2021,True,NULL,1,NULL,NULL,16120514,NULL,NULL,NULL,NULL,Packet Loss lower than 1%
2021-08-26 11:10:00,51503638784,54.590.05.60,NULL,nuvia.com,WIWQ_Xvyrow/0,priv_level3,WIWQ_Xvyrow,0,000:00:39,39.04999924,39,00:29:32.9,NULL,NULL,NULL,ack-rx#na,0,NULL,000:00:00,128,source,529.14.536.01,NULL,IQIE_Xvyro/0,5060,trunk2,IQIE_Xvyro,0,IV,1,885000000000,NULL,885000000000,NULL,885000000000,Subscriber,NULL,072100-7005197063-94379@iqie45-w7w46w5.kirferh.gsq,NULL,Subscriber,end1,NULL,NULL,NULL,Q20,g711ulaw,g711ulaw,g711ulaw,g711ulaw,NULL,310828,310560,5,NULL,54.678.58.02,45300,536.03.680.98,39846,pizip7yo_mrkviww,NULL,Q20_sim,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.405381203,NULL,NULL,NULL,msx_sim_1_2021_04_13_12.CDT,51503638784,NULL,NULL,1,NULL,NULL,NULL,2021-04-13T08:29:23,NULL,NULL,4.405381203,NULL,NULL,16,NormalCallClearing,NULL,NULL,0,NULL,NULL,NULL,NULL,13,2,8,4,NULL,2021,0,AD,AD,msx_sim_1,51503638784,51503638784,NULL,885000000000,NULL,NULL,NULL,NULL,NULL,16,NormalCallClearing,NULL,NULL,NULL,1,0,1,0,1945,1941,NULL,0,0,sip,Draft01,sip,NULL,885000000000,93,93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,529.14.536.00,59656,532.51.28.98,58120,NULL,2021-04-13 12:28:00,2021-04-13T08:28:53,1,EST,NULL,2021-04-13 08:29:00,1618302572,America/New_York,13,2,12,4,2021,True,NULL,1,NULL,NULL,15019616,NULL,NULL,NULL,NULL,Packet Loss lower than 1%
2021-08-26 11:16:00,886000000000,54.590.05.60,NULL,nuvia.com,WIWQ_Xvyrow/0,priv_level3,WIWQ_Xvyrow,0,000:09:08,547.9099731,548,00:29:32.8,NULL,NULL,NULL,ack-rx#na,0,NULL,000:00:10,994,source,529.14.536.01,NULL,IQIE_Xvyro/0,5060,trunk2,IQIE_Xvyro,0,IV,1,885000000000,NULL,885000000000,NULL,885000000000,Subscriber,NULL,50871-7006152989-092915@iqie45-w7w46w5.kirferh.gsq,NULL,Subscriber,end1,NULL,NULL,NULL,Q20,unknown,unknown,g711ulaw,g711ulaw,NULL,NULL,4380960,5,NULL,516.60.589.672,50042,536.03.680.98,44980,pizip7yo_mrkviww,NULL,Q20_sim,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,msx_sim_1_2021_04_13_12.CDT,886000000000,NULL,NULL,1,NULL,NULL,NULL,2021-04-13T08:29:23,NULL,NULL,4.405381203,NULL,NULL,16,NormalCallClearing,NULL,NULL,0,NULL,NULL,NULL,NULL,13,2,8,4,NULL,2021,0,AD,AD,msx_sim_1,886000000000,886000000000,NULL,885000000000,NULL,NULL,NULL,NULL,NULL,16,NormalCallClearing,NULL,NULL,NULL,NULL,0,NULL,1,NULL,27381,NULL,NULL,0,sip,Draft01,sip,NULL,885000000000,NULL,93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,529.14.536.00,36278,532.51.28.98,45170,NULL,2021-04-13 12:20:00,2021-04-13T08:20:24,1,EST,NULL,2021-04-13 08:29:00,1618302572,America/New_York,13,2,12,4,2021,True,NULL,1,NULL,NULL,16176806,NULL,NULL,NULL,NULL,Packet Loss lower than 1%
2021-08-26 11:24:00,Viwxvmgxih,54.590.05.60,NULL,nuvia.com,WIWQ_Xvyrow/0,priv_level3,WIWQ_Xvyrow,0,000:01:27,87.39800262,87,00:29:32.8,NULL,NULL,NULL,ack-rx#na,0,NULL,000:00:03,509,destination,529.14.536.01,NULL,IQIE_Xvyro/0,5060,trunk2,IQIE_Xvyro,0,IV,1,885000000000,NULL,885000000000,NULL,885000000000,Subscriber,NULL,013456-7006551833-288509@iqie45-w7w46w5.kirferh.gsq,NULL,Subscriber,end1,NULL,NULL,NULL,Q20,unknown,unknown,g711ulaw,g711ulaw,NULL,NULL,696960,5,NULL,516.60.581.561,50022,536.03.680.98,40832,pizip7yo_mrkviww,NULL,Q20_sim,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,msx_sim_1_2021_04_13_12.CDT,Viwxvmgxih,NULL,NULL,1,NULL,NULL,NULL,2021-04-13T08:29:23,NULL,NULL,4.405381203,NULL,NULL,16,NormalCallClearing,NULL,NULL,0,NULL,NULL,NULL,NULL,13,2,8,4,NULL,2021,0,AD,AD,msx_sim_1,Viwxvmgxih,Viwxvmgxih,NULL,885000000000,NULL,NULL,NULL,NULL,NULL,16,NormalCallClearing,NULL,NULL,NULL,NULL,0,NULL,3,NULL,4356,NULL,NULL,0,sip,No,sip,NULL,885000000000,NULL,93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,529.14.536.00,20222,532.51.28.98,59060,NULL,2021-04-13 12:28:00,2021-04-13T08:28:05,1,EST,NULL,2021-04-13 08:29:00,1618302572,America/New_York,13,2,12,4,2021,True,NULL,1,NULL,NULL,15373825,NULL,NULL,NULL,NULL,Packet Loss lower than 1%
